#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.182417E-04   0.198936E+08   0.198936E+08   0.264821E+08   0.264811E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.921416E+01
   0.187030E-04   0.198936E+08   0.198936E+08   0.264799E+08   0.264789E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.944692E+01
   0.191759E-04   0.198936E+08   0.198936E+08   0.264776E+08   0.264765E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.968555E+01
   0.196608E-04   0.198936E+08   0.198936E+08   0.264752E+08   0.264741E+08   0.198931E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.993020E+01
   0.201579E-04   0.198936E+08   0.198936E+08   0.264726E+08   0.264715E+08   0.198931E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.101810E+02
   0.206676E-04   0.198936E+08   0.198936E+08   0.264699E+08   0.264687E+08   0.198931E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.104381E+02
   0.211902E-04   0.198936E+08   0.198936E+08   0.264671E+08   0.264659E+08   0.198931E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.107017E+02
   0.217260E-04   0.198936E+08   0.198936E+08   0.264642E+08   0.264628E+08   0.198931E+08   0.198935E+08   0.198936E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.109720E+02
   0.222754E-04   0.198936E+08   0.198936E+08   0.264611E+08   0.264597E+08   0.198931E+08   0.198935E+08   0.198936E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.112490E+02
   0.228386E-04   0.198936E+08   0.198935E+08   0.264578E+08   0.264563E+08   0.198931E+08   0.198935E+08   0.198936E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.115331E+02
